instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag,n_retrieval_rows,margin_original,margin_mean,margin_min,s1_mean,s2_mean
mm_0007533,Llama3-OpenBioLLM-8B,1.0,0.8500974774360657,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0010182,True,,,,,,,,,5.0,0.0199615359306335,0.0199615359306335,0.0199615359306335,0.8500974774360657,0.8301359415054321
mm_0007533,Meta-Llama-3-8B-Instruct,0.0,0.8730440735816956,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0031865,True,,,,,,,,,5.0,0.1014077067375183,0.1014077067375183,0.1014077067375183,0.8730440735816956,0.7716363668441772
mm_0007533,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0031865,True,,,,,,,,,5.0,0.1589182615280151,0.1589182615280151,0.1589182615280151,0.9999998807907104,0.8410816192626953
mm_0007533,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0,5.0,-0.4754277467727661,-0.49517107009887695,-0.524786114692688,0.35522493720054626,0.8503960371017456
mm_0007731,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1447749,True,6.0,1.0,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0.0,6.0,-0.2908861041069031,-0.2908861041069031,-0.2908861041069031,0.42631995677948,0.7172060608863831
mm_0007731,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1868801,True,6.0,1.0,"{""C1868801"": 6}",-0.0,-0.0,0.0,C1868801,0.0,6.0,-0.3378664553165436,-0.3378664553165436,-0.3378664553165436,0.3793396055698395,0.7172060608863831
mm_0007731,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0007203,True,,,,,,,,,6.0,0.0728751420974731,0.0578092137972513,0.0276771783828735,0.9316592812538148,0.8738500475883484
mm_0007731,FLAN-T5-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0007203,True,,,,,,,,,6.0,0.0728752613067627,0.0578194657961527,0.0277080535888671,0.931669533252716,0.8738500475883484
mm_0007731,Llama3-OpenBioLLM-8B,0.0,0.9515214562416076,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.2514629985800606,C0282440,False,,,,,,,,,6.0,8.7618827818714e-06,-8.046627044492697e-07,-7.271766662486634e-06,0.975755363702774,0.9757561683654784
mm_0007731,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0007203,True,,,,,,,,,6.0,0.121373176574707,0.1213732759157816,0.121373176574707,0.999999980131785,0.8786267638206482
mm_0007731,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C0007203,True,,,,,,,,,6.0,0.121373176574707,0.0901514689127604,0.0277080535888671,0.9316695133845012,0.841517984867096
mm_0007731,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1839576,True,6.0,1.0,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0.0,6.0,-0.3284928798675537,-0.3284928798675537,-0.3284928798675537,0.38871321082115173,0.7172060608863831
mm_0007841,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0027609,True,7.0,1.0,"{""C0027609"": 7}",-0.0,-0.0,0.0,C0027609,0.0,7.0,-0.5278900861740112,-0.5278900861740112,-0.5278900861740112,0.47210970520973206,0.9999997019767761
mm_0007841,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 6, ""C0027609"": 1}",0.5916727785823275,0.2107580961471984,0.0,UMLS:C1257990,0.0,7.0,-0.6258521676063538,-0.611857533454895,-0.6258521676063538,0.3881421685218811,0.9999997019767761
mm_0007841,BioMistral-7B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0038661,False,,,,,,,,,7.0,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,0.9999999914850508,0.9999995231628418
mm_0007841,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0038661,False,,,,,,,,,7.0,5.960464477539062e-07,4.427773611727558e-07,1.1920928943975897e-07,0.999999863760812,0.999999463558197
mm_0007841,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0035648,False,,,,,,,,,7.0,0.0102601647377014,0.0849279931613376,0.0102601647377014,0.9999998807907104,0.9150719046592712
mm_0007841,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0038661,False,,,,,,,,,7.0,4.76837158203125e-07,4.683222089494978e-07,4.172325134277344e-07,0.9999999914850508,0.9999995231628418
mm_0007841,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0038661,False,,,,,,,,,7.0,3.5762786865234375e-07,3.491129193828562e-07,2.980232237659308e-07,0.9999998722757611,0.9999995231628418
mm_0007841,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1839576,False,7.0,2.0,"{""C1839576"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,C1839576,0.0,7.0,-0.6128584146499634,-0.6167963147163391,-0.626641035079956,0.3832034766674042,0.9999997019767761
mm_0008028,BERT-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0203379,True,4.0,1.0,"{""C0203379"": 4}",-0.0,-0.0,0.0,C0203379,0.0,4.0,-0.6183779239654541,-0.6183779239654541,-0.6183779239654541,0.38162168860435486,0.9999996423721313
mm_0008028,BioBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1707887,True,4.0,1.0,"{""UMLS:C1707887"": 4}",-0.0,-0.0,0.0,UMLS:C1707887,0.0,4.0,-0.6646624207496643,-0.6646624207496643,-0.6646624207496643,0.33533722162246704,0.9999996423721313
mm_0008028,BioMistral-7B,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1504490,True,,,,,,,,,4.0,3.5762786865234375e-07,3.5762786865234375e-07,3.5762786865234375e-07,1.0,0.9999996423721312
mm_0008028,FLAN-T5-base,1.0,1.0,sapbert_full_len3,4,4,0,3,False,2,1.0,0.5,C0870071,False,,,,,,,,,4.0,0.0889292955398559,0.0588473975658416,2.384185791015625e-07,0.9999999701976776,0.941152572631836
mm_0008028,Llama3-OpenBioLLM-8B,1.0,0.7703964710235596,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0870071,True,,,,,,,,,4.0,-0.1050977110862732,0.0572799891233444,-0.1050977110862732,0.94259911775589,0.885319173336029
mm_0008028,Meta-Llama-3-8B-Instruct,1.0,0.8834714293479919,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0870071,True,,,,,,,,,4.0,-0.0545599460601806,-0.054562896490097,-0.0545638799667358,0.8834684789180756,0.9380313754081726
mm_0008028,Mistral-7B-Instruct-v0.1,1.0,0.7703964710235596,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0870071,True,,,,,,,,,4.0,-0.1050977110862732,-0.0924642533063888,-0.1050977110862732,0.7986642271280289,0.8911284804344177
mm_0008028,PubMedBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1447749,True,4.0,1.0,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0.0,4.0,-0.6553260684013367,-0.6553260684013367,-0.6553260684013367,0.3446735739707947,0.9999996423721313
mm_0008123,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0243095,False,7.0,2.0,"{""UMLS:C0444254"": 1, ""UMLS:C0243095"": 6}",0.5916727785823275,0.2107580961471984,0.0,UMLS:C0243095,0.0,7.0,-0.683314323425293,-0.6758365631103516,-0.683314323425293,0.32416293025016785,0.999999463558197
mm_0008123,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 6, ""UMLS:C1707887"": 1}",0.5916727785823275,0.2107580961471984,0.0,UMLS:C1257990,0.0,7.0,-0.6423337459564209,-0.6483215093612671,-0.6842478513717651,0.3516779839992523,0.999999463558197
mm_0008123,BioMistral-7B,0.0,0.8698300123214722,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1705846,True,,,,,,,,,7.0,0.0386464595794677,0.0386464595794677,0.0386464595794677,0.8698300123214722,0.8311834931373596
mm_0008123,FLAN-T5-base,0.0,0.8698133826255798,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1705846,False,,,,,,,,,7.0,0.0386298298835754,0.0452635373388017,0.0386298298835754,0.8775276030812945,0.8322640061378479
mm_0008123,Llama3-OpenBioLLM-8B,0.0,0.9021433591842652,sapbert_full_len3,7,7,0,6,False,4,1.9502120649147463,0.6946795539074094,C2070230,False,,,,,,,,,7.0,-0.0105435848236082,0.0066952875682286,-0.0388767719268798,0.8507616009031024,0.8440662622451782
mm_0008123,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0563538,False,,,,,,,,,7.0,3.5762786865234375e-07,-0.0339552930423191,-0.1188445091247558,0.9418929644993372,0.9758481979370116
mm_0008123,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,5,2.235926350629032,0.7964530359382728,C0591531,False,,,,,,,,,7.0,0.0387948751449584,-0.026794535773141,-0.1189017295837402,0.9141155651637486,0.9409100413322448
mm_0008123,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0,7.0,-0.6094143986701965,-0.6094143986701965,-0.6094143986701965,0.3905850946903229,0.999999463558197
mm_0008874,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0282597,True,7.0,1.0,"{""C0282597"": 7}",-0.0,-0.0,0.0,C0282597,0.0,7.0,-0.6113303899765015,-0.6113303899765015,-0.6113303899765015,0.32601866126060486,0.9373490214347839
mm_0008874,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 6, ""C1447749"": 1}",0.5916727785823275,0.2107580961471984,0.0,UMLS:C1257990,0.0,7.0,-0.6004660129547119,-0.5936574935913086,-0.6004660129547119,0.34369149804115295,0.9373490214347839
mm_0008874,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0075338,True,,,,,,,,,7.0,0.1433619260787964,0.1433619260787964,0.1433619260787964,0.9999998807907104,0.8566379547119141
mm_0008874,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0108136,True,,,,,,,,,7.0,5.364418029785156e-07,5.194119044712611e-07,4.76837158203125e-07,0.9999999233654568,0.999999463558197
mm_0008874,Llama3-OpenBioLLM-8B,0.0,0.9999999403953552,sapbert_full_len3,7,5,2,6,False,1,-0.0,-0.0,C0108136,True,,,,,,,,,5.0,5.364418029785156e-07,4.887580871582031e-07,4.76837158203125e-07,0.9999998927116394,0.9999994039535522
mm_0008874,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C4553888,False,,,,,,,,,7.0,5.364418029785156e-07,0.1014242853437151,3.5762786865234375e-07,0.9999999233654568,0.8985756635665894
mm_0008874,Mistral-7B-Instruct-v0.1,0.0,0.7352558374404907,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1157879,True,,,,,,,,,7.0,-0.0021090507507324,-0.0021090507507324,-0.0021090507507324,0.7352558374404907,0.7373648285865784
mm_0008874,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C1447749,False,7.0,2.0,"{""C1839576"": 3, ""C1447749"": 4}",0.9852281360342516,0.3509453429964405,0.0,C1447749,0.0,7.0,-0.622480034828186,-0.5826665759086609,-0.622480034828186,0.35468241572380066,0.9373490214347839
mm_0008935,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.6397313475608826,-0.6397313475608826,-0.6397313475608826,0.3602682650089264,0.9999995827674866
mm_0008935,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0752615,True,7.0,1.0,"{""C0752615"": 7}",-0.0,-0.0,0.0,C0752615,0.0,7.0,-0.7075873613357544,-0.7075873613357544,-0.7075873613357544,0.29241225123405457,0.9999995827674866
mm_0008935,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C5910003,False,,,,,,,,,7.0,0.2097796201705932,0.2023814235414777,0.1838858127593994,0.9999999489103044,0.7976185083389282
mm_0008935,FLAN-T5-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C1519595,False,,,,,,,,,7.0,0.1392594575881958,0.1457995772361754,0.1392594575881958,0.9999998978206088,0.8542003631591797
mm_0008935,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861751,0.4911325898456825,C0040649,False,,,,,,,,,7.0,0.1838858127593994,0.0998797246388026,0.0239282250404357,0.9999999148505074,0.9001202583312988
mm_0008935,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1519595,False,,,,,,,,,7.0,0.1838858127593994,0.1381820269993373,0.0239225625991821,0.999999965940203,0.8618178963661194
mm_0008935,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1519595,False,,,,,,,,,7.0,0.1838858127593994,0.1659438439777919,0.0718449354171752,0.9999999829701016,0.8340561985969543
mm_0008935,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1839576,False,7.0,2.0,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1839576,0.0,7.0,-0.6868823766708374,-0.6799193620681763,-0.6868823766708374,0.3200802505016327,0.9999995827674866
mm_0009136,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,5.0,-0.5728672742843628,-0.5728672742843628,-0.5728672742843628,0.33174920082092285,0.9046164751052856
mm_0009136,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1257990,False,5.0,2.0,"{""UMLS:C1257990"": 3, ""C0258846"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1257990,0.0,5.0,-0.5728672742843628,-0.5444270372390747,-0.5728672742843628,0.36018943786621094,0.9046164751052856
mm_0009136,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,,5.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,1.0,0.9999994039535522
mm_0009136,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1185625,False,,,,,,,,,5.0,4.76837158203125e-07,5.245208740234375e-07,4.76837158203125e-07,1.0000000715255737,0.9999995231628418
mm_0009136,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C0038250,False,,,,,,,,,5.0,0.0612316131591796,0.0625802516937255,0.0568113327026367,0.9400121092796324,0.8774318695068359
mm_0009136,Meta-Llama-3-8B-Instruct,0.0,0.7886782288551331,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,,5.0,0.0003987550735473,8.008480072012603e-05,4.172325133167121e-07,0.9577355027198792,0.957655429840088
mm_0009136,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,,5.0,4.172325133167121e-07,4.172325133167121e-07,4.172325133167121e-07,0.9999998211860656,0.9999994039535522
mm_0009136,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.5060790777206421,-0.5060790777206421,-0.5060790777206421,0.39853739738464355,0.9046164751052856
mm_0009327,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C4277543"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0,7.0,-0.5922539234161377,-0.580998420715332,-0.5922539234161377,0.36398234963417053,0.9449807405471802
mm_0009327,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.48447608947753906,-0.48447608947753906,-0.48447608947753906,0.4605046808719635,0.9449807405471802
mm_0009327,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861751,0.4911325898456825,C1413850,False,,,,,,,,,7.0,5.364418029785156e-07,4.853521074567522e-07,4.172325134277344e-07,0.9999999829701016,0.9999995231628418
mm_0009327,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,,7.0,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,1.0000001192092896,0.9999996423721312
mm_0009327,Llama3-OpenBioLLM-8B,0.0,0.9219613075256348,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C4289596,False,,,,,,,,,7.0,0.0927543044090271,0.0734366263662065,1.788139343261719e-07,0.9647494724818638,0.8913128972053528
mm_0009327,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,,7.0,4.172325134277344e-07,2.1287373134068081e-07,1.788139343261719e-07,0.9999999148505074,0.9999996423721312
mm_0009327,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,,7.0,1.788139343261719e-07,3.8317271641322557e-07,1.788139343261719e-07,1.0000000851494926,0.9999996423721312
mm_0009327,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0,7.0,-0.5922539234161377,-0.5922539830207825,-0.5922539234161377,0.35272684693336487,0.9449807405471802
mm_0009884,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0169661,True,7.0,1.0,"{""C0169661"": 7}",-0.0,-0.0,0.0,C0169661,0.0,7.0,-0.6292905211448669,-0.6292905211448669,-0.6292905211448669,0.37070900201797485,0.9999995231628418
mm_0009884,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861751,0.4911325898456825,C0008396,False,7.0,3.0,"{""C0008396"": 4, ""C1447749"": 1, ""UMLS:C1257990"": 2}",1.3787834934861751,0.4911325898456825,0.0,C0008396,0.0,7.0,-0.6833829283714294,-0.6727514266967773,-0.6986754536628723,0.32724809646606445,0.9999995231628418
mm_0009884,BioMistral-7B,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919458,True,,,,,,,,,7.0,4.76837158203125e-07,2.213886804991461e-07,1.7881393421514957e-07,0.999999863760812,0.9999995827674866
mm_0009884,FLAN-T5-base,1.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0031715,False,,,,,,,,,7.0,4.172325134277344e-07,3.2356807160611414e-07,1.7881393421514957e-07,0.9999999063355582,0.9999995231628418
mm_0009884,Llama3-OpenBioLLM-8B,0.0,0.788313090801239,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C0373548,False,,,,,,,,,7.0,-0.1937896609306335,-0.1250677193914141,-0.1937896609306335,0.8185540778296334,0.943621814250946
mm_0009884,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0919458,False,,,,,,,,,7.0,4.76837158203125e-07,-0.0553681339536394,-0.1937896609306335,0.9395181110927036,0.99488627910614
mm_0009884,Mistral-7B-Instruct-v0.1,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919458,True,,,,,,,,,7.0,4.76837158203125e-07,2.213886804991461e-07,1.7881393421514957e-07,0.999999863760812,0.9999995827674866
mm_0009884,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1447749,False,7.0,2.0,"{""C1839576"": 1, ""C1447749"": 6}",0.5916727785823275,0.2107580961471984,0.0,C1447749,0.0,7.0,-0.6430090069770813,-0.5876103639602661,-0.6430090069770813,0.4123891294002533,0.9999995231628418
mm_0010371,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1312419,False,5.0,2.0,"{""C1312419"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1312419,0.0,5.0,-0.6493818759918213,-0.6895266771316528,-0.7497438788414001,0.3104727566242218,0.9999994039535522
mm_0010371,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C0008396,False,5.0,3.0,"{""C0008396"": 3, ""C0059563"": 1, ""UMLS:C1707887"": 1}",1.3709505944546687,0.5904362833084089,0.0,C0008396,1.0,5.0,-0.534794270992279,-0.5557013154029846,-0.6244702339172363,0.4442980885505676,0.9999994039535522
mm_0010371,BioMistral-7B,1.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018966,True,,,,,,,,,5.0,0.0603581666946411,0.0603582620620727,0.0603581666946411,0.999999976158142,0.939641773700714
mm_0010371,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0003374,True,,,,,,,,,5.0,0.023369014263153,0.0186952352523803,4.76837158203125e-07,0.9999999046325684,0.98130464553833
mm_0010371,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C1148616,False,,,,,,,,,5.0,2.980232237659308e-07,0.0544792294502258,2.980232237659308e-07,0.9999999165534972,0.9455206990242004
mm_0010371,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C0024530,False,,,,,,,,,5.0,1.1920928955078125e-07,0.0046739697456359,1.1920928955078125e-07,0.999999976158142,0.995326042175293
mm_0010371,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0024530,False,,,,,,,,,5.0,1.1920928955078125e-07,0.0303359270095825,1.1920928955078125e-07,0.9999998807907104,0.9696639776229858
mm_0010371,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.5903497934341431,-0.5903497934341431,-0.5903497934341431,0.40964967012405396,0.9999994039535522
mm_0011144,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0919821,False,7.0,2.0,"{""UMLS:C0919821"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C0919821,0.0,7.0,-0.4549427032470703,-0.4165317416191101,-0.4549427032470703,0.33664947748184204,0.7531811594963074
mm_0011144,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919821,True,7.0,1.0,"{""UMLS:C0919821"": 7}",-0.0,-0.0,0.0,UMLS:C0919821,0.0,7.0,-0.4549427032470703,-0.4549427032470703,-0.4549427032470703,0.29823851585388184,0.7531811594963074
mm_0011144,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,,7.0,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,0.9999999403953552,0.9999995231628418
mm_0011144,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,,7.0,4.76837158203125e-07,4.2574746268136163e-07,4.172325134277344e-07,0.9999999489103044,0.9999995231628418
