instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag
mm_0008935,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1519595,False,,,,,,,,
mm_0008935,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1519595,False,,,,,,,,
mm_0008935,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1839576,False,7.0,2.0,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1839576,0.0
mm_0009136,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0009136,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1257990,False,5.0,2.0,"{""UMLS:C1257990"": 3, ""C0258846"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1257990,0.0
mm_0009136,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,
mm_0009136,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1185625,False,,,,,,,,
mm_0009136,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0038250,False,,,,,,,,
mm_0009136,Meta-Llama-3-8B-Instruct,0.0,0.7886782288551331,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,
mm_0009136,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2003595,True,,,,,,,,
mm_0009136,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0009327,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C4277543"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0
mm_0009327,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0009327,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C1413850,False,,,,,,,,
mm_0009327,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,
mm_0009327,Llama3-OpenBioLLM-8B,0.0,0.9219613075256348,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C4289596,False,,,,,,,,
mm_0009327,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,
mm_0009327,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242184,True,,,,,,,,
mm_0009327,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0009884,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0169661,True,7.0,1.0,"{""C0169661"": 7}",-0.0,-0.0,0.0,C0169661,0.0
mm_0009884,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0008396,False,7.0,3.0,"{""C0008396"": 4, ""C1447749"": 1, ""UMLS:C1257990"": 2}",1.3787834934861751,0.4911325898456825,0.0,C0008396,0.0
mm_0009884,BioMistral-7B,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919458,True,,,,,,,,
mm_0009884,FLAN-T5-base,1.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0031715,False,,,,,,,,
mm_0009884,Llama3-OpenBioLLM-8B,0.0,0.788313090801239,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0373548,False,,,,,,,,
mm_0009884,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0919458,False,,,,,,,,
mm_0009884,Mistral-7B-Instruct-v0.1,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919458,True,,,,,,,,
mm_0009884,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1447749,False,7.0,2.0,"{""C1839576"": 1, ""C1447749"": 6}",0.5916727785823275,0.2107580961471984,0.0,C1447749,0.0
mm_0010371,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1312419,False,5.0,2.0,"{""C1312419"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1312419,0.0
mm_0010371,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C0008396,False,5.0,3.0,"{""C0008396"": 3, ""C0059563"": 1, ""UMLS:C1707887"": 1}",1.3709505944546687,0.5904362833084089,0.0,C0008396,1.0
mm_0010371,BioMistral-7B,1.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018966,True,,,,,,,,
mm_0010371,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0003374,True,,,,,,,,
mm_0010371,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C1148616,False,,,,,,,,
mm_0010371,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C0024530,False,,,,,,,,
mm_0010371,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0024530,False,,,,,,,,
mm_0010371,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0011144,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0919821,False,7.0,2.0,"{""UMLS:C0919821"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C0919821,0.0
mm_0011144,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0919821,True,7.0,1.0,"{""UMLS:C0919821"": 7}",-0.0,-0.0,0.0,UMLS:C0919821,0.0
mm_0011144,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,
mm_0011144,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,
mm_0011144,Llama3-OpenBioLLM-8B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0149721,False,,,,,,,,
mm_0011144,Meta-Llama-3-8B-Instruct,0.0,0.9891313910484314,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,
mm_0011144,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0023211,True,,,,,,,,
mm_0011144,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0011490,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018966,True,5.0,1.0,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0.0
mm_0011490,BioBERT,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1100347,True,5.0,1.0,"{""UMLS:C1100347"": 5}",-0.0,-0.0,1.0,UMLS:C1100347,0.0
mm_0011490,BioMistral-7B,0.0,0.8302657604217529,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C1175288,False,,,,,,,,
mm_0011490,FLAN-T5-base,0.0,0.9999995827674866,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0444626,True,,,,,,,,
mm_0011490,Llama3-OpenBioLLM-8B,0.0,0.9999995827674866,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0076331,False,,,,,,,,
mm_0011490,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0444626,True,,,,,,,,
mm_0011490,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0444626,True,,,,,,,,
mm_0011490,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0018966,True,5.0,1.0,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0.0
mm_0011728,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0011728,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0011728,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1431109,False,,,,,,,,
mm_0011728,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0753749,False,,,,,,,,
mm_0011728,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1431109,False,,,,,,,,
mm_0011728,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C1431109,False,,,,,,,,
mm_0011728,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C1431109,False,,,,,,,,
mm_0011728,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1431322,True,7.0,1.0,"{""C1431322"": 7}",-0.0,-0.0,0.0,C1431322,0.0
mm_0013400,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0013400,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1999375,True,5.0,1.0,"{""C1999375"": 5}",-0.0,-0.0,0.0,C1999375,0.0
mm_0013400,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0149531,True,,,,,,,,
mm_0013400,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0149531,False,,,,,,,,
mm_0013400,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0242492,False,,,,,,,,
mm_0013400,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0149531,True,,,,,,,,
mm_0013400,Mistral-7B-Instruct-v0.1,1.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0040615,True,,,,,,,,
mm_0013400,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1999375,True,5.0,1.0,"{""C1999375"": 5}",-0.0,-0.0,0.0,C1999375,0.0
mm_0013465,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0013465,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0013465,BioMistral-7B,0.0,0.859550952911377,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C3541837,True,,,,,,,,
mm_0013465,FLAN-T5-base,0.0,0.8486093282699585,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C3541837,True,,,,,,,,
mm_0013465,Llama3-OpenBioLLM-8B,0.0,0.859550952911377,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C3541837,False,,,,,,,,
mm_0013465,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0027793,False,,,,,,,,
mm_0013465,Mistral-7B-Instruct-v0.1,0.0,0.8485617637634277,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C3541837,False,,,,,,,,
mm_0013465,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C1839576"": 2, ""C1447749"": 3}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0
mm_0014062,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1739108,True,7.0,1.0,"{""C1739108"": 7}",-0.0,-0.0,0.0,C1739108,0.0
mm_0014062,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0014062,BioMistral-7B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0042164,True,,,,,,,,
mm_0014062,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0042164,True,,,,,,,,
mm_0014062,Llama3-OpenBioLLM-8B,0.0,0.8339030742645264,sapbert_full_len3,7,7,0,6,False,3,1.4488156357251847,0.516078542239789,C3177188,False,,,,,,,,
mm_0014062,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0042164,True,,,,,,,,
mm_0014062,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0042164,True,,,,,,,,
mm_0014062,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0014155,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0014155,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0014155,BioMistral-7B,0.0,0.9999997615814208,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C2681631,True,,,,,,,,
mm_0014155,FLAN-T5-base,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1332838,False,,,,,,,,
mm_0014155,Llama3-OpenBioLLM-8B,0.0,0.9642977714538574,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C3148147,False,,,,,,,,
mm_0014155,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C2681631,False,,,,,,,,
mm_0014155,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C2681631,True,,,,,,,,
mm_0014155,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1423931,False,7.0,2.0,"{""UMLS:C1423931"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C1423931,0.0
mm_0014726,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0014726,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0014726,BioMistral-7B,1.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0027051,False,,,,,,,,
mm_0014726,FLAN-T5-base,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0362046,True,,,,,,,,
mm_0014726,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0362046,False,,,,,,,,
mm_0014726,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C0362046,False,,,,,,,,
mm_0014726,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0027051,True,,,,,,,,
mm_0014726,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1839576,True,5.0,1.0,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0.0
mm_0015627,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0242264,False,7.0,3.0,"{""C0242264"": 3, ""UMLS:C2347609"": 2, ""C3178916"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0242264,1.0
mm_0015627,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0015627,BioMistral-7B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0441987,True,,,,,,,,
mm_0015627,FLAN-T5-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0441987,True,,,,,,,,
mm_0015627,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0441987,True,,,,,,,,
mm_0015627,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0441987,False,,,,,,,,
mm_0015627,Mistral-7B-Instruct-v0.1,1.0,0.7259145975112915,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0441987,True,,,,,,,,
mm_0015627,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C1839576,False,7.0,2.0,"{""C1839576"": 4, ""UMLS:C1257990"": 3}",0.9852281360342516,0.3509453429964405,0.0,C1839576,0.0
mm_0015640,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1431519,False,5.0,2.0,"{""C1431519"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.3109175070825711,0.0,C1431519,0.0
mm_0015640,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0015640,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1623047,True,,,,,,,,
mm_0015640,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C0584895,False,,,,,,,,
mm_0015640,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C0040300,False,,,,,,,,
mm_0015640,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1623047,True,,,,,,,,
mm_0015640,Mistral-7B-Instruct-v0.1,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1623047,True,,,,,,,,
mm_0015640,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0016164,BERT-base,0.0,1.0,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C4042892,False,8.0,2.0,"{""C4042892"": 7, ""UMLS:C1283169"": 1}",0.5435644431995964,0.1811881477331988,0.0,C4042892,0.0
mm_0016164,BioBERT,0.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C1707887,True,8.0,1.0,"{""UMLS:C1707887"": 8}",-0.0,-0.0,0.0,UMLS:C1707887,0.0
mm_0016164,BioMistral-7B,0.0,0.9999996423721312,sapbert_full_len3,8,8,0,7,False,3,1.061278124459133,0.353759374819711,C1328734,False,,,,,,,,
mm_0016164,FLAN-T5-base,0.0,0.9999996423721312,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C1328734,False,,,,,,,,
mm_0016164,Llama3-OpenBioLLM-8B,0.0,0.9999996423721312,sapbert_full_len3,8,8,0,7,False,4,1.75,0.5833333333333334,C1328734,False,,,,,,,,
mm_0016164,Meta-Llama-3-8B-Instruct,0.0,0.9999999403953552,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C1328734,False,,,,,,,,
mm_0016164,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,8,8,0,7,False,2,0.5435644431995964,0.1811881477331988,C1328734,False,,,,,,,,
mm_0016164,PubMedBERT,0.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C1447749,True,8.0,1.0,"{""C1447749"": 8}",-0.0,-0.0,0.0,C1447749,0.0
mm_0017862,BERT-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.24107968048484052,C1257990,False,9.0,2.0,"{""UMLS:C1257990"": 7, ""UMLS:C0358514"": 2}",0.7642045065086203,0.2410796804848405,0.0,UMLS:C1257990,0.0
mm_0017862,BioBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C1257990,True,9.0,1.0,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0017862,BioMistral-7B,0.0,0.9238212704658508,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.24107968048484052,C0014834,False,,,,,,,,
mm_0017862,FLAN-T5-base,0.0,0.8178113102912903,sapbert_full_len3,9,9,0,8,False,4,1.836591668108979,0.579380164285695,C4085054,False,,,,,,,,
mm_0017862,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,9,9,0,8,False,5,2.2810361125534238,0.7195867761904635,C0007585,False,,,,,,,,
mm_0017862,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,9,9,0,8,False,4,1.836591668108979,0.579380164285695,C0024432,False,,,,,,,,
mm_0017862,Mistral-7B-Instruct-v0.1,0.0,0.8177731037139893,sapbert_full_len3,9,9,0,8,False,4,1.836591668108979,0.579380164285695,C0014834,False,,,,,,,,
mm_0017862,PubMedBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,3,1.5304930567574824,0.48281680357141255,C1257990,False,9.0,3.0,"{""UMLS:C1824675"": 3, ""UMLS:C1257990"": 4, ""C1839576"": 2}",1.5304930567574824,0.4828168035714125,0.0,UMLS:C1257990,0.0
mm_0018144,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0018144,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C0753253"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0
mm_0018144,BioMistral-7B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0205102,False,,,,,,,,
mm_0018144,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,3,4,6,False,1,-0.0,-0.0,C0870226,True,,,,,,,,
mm_0018144,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,4,1.9502120649147465,0.6946795539074094,C0870226,False,,,,,,,,
mm_0018144,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C0205102,False,,,,,,,,
mm_0018144,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0205102,False,,,,,,,,
mm_0018144,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1839576,False,7.0,2.0,"{""C1839576"": 5, ""C1447749"": 2}",0.863120568566631,0.3074497498641964,0.0,C1839576,0.0
mm_0018948,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1312419,True,5.0,1.0,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0.0
mm_0018948,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0265267,False,5.0,2.0,"{""C0265267"": 3, ""C1312419"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0265267,0.0
