instance_id,model_name,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy,dominant_cluster,instability_flag
mm_0098597,BioBERT,8,1,"{""UMLS:C1707887"": 8}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0098597,PubMedBERT,8,2,"{""C0015131"": 3, ""C0018966"": 5}",0.954434002924965,0.318144667641655,0.0,C0018966,0
mm_0098599,BERT-base,8,1,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0098599,BioBERT,8,1,"{""UMLS:C1707887"": 8}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0098599,PubMedBERT,8,2,"{""C0015131"": 2, ""C0018966"": 6}",0.8112781244591328,0.2704260414863776,0.0,C0018966,0
mm_0098903,BERT-base,5,1,"{""C0597336"": 5}",-0.0,-0.0,0.0,C0597336,0
mm_0098903,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0098903,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0099490,BERT-base,5,1,"{""C0282597"": 5}",-0.0,-0.0,0.0,C0282597,0
mm_0099490,BioBERT,5,2,"{""UMLS:C1707887"": 1, ""UMLS:C1257990"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0099490,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0100360,BERT-base,7,3,"{""C0040048"": 3, ""C1447749"": 2, ""C0280321"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0040048,1
mm_0100360,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0100360,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0101352,BERT-base,7,3,"{""UMLS:C0242193"": 4, ""C0525041"": 1, ""UMLS:C1707887"": 2}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C0242193,0
mm_0101352,BioBERT,7,2,"{""UMLS:C1257990"": 2, ""UMLS:C1707887"": 5}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1707887,0
mm_0101352,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0101708,BERT-base,5,2,"{""UMLS:C1283169"": 2, ""UMLS:C0242193"": 3}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0242193,0
mm_0101708,BioBERT,5,1,"{""UMLS:C3808257"": 5}",-0.0,-0.0,0.0,UMLS:C3808257,0
mm_0101708,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0101737,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0101737,BioBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0101737,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0102157,BERT-base,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,0.0,UMLS:C0752046,0
mm_0102157,BioBERT,7,3,"{""C0059563"": 1, ""C1566790"": 4, ""UMLS:C1707887"": 2}",1.3787834934861753,0.49113258984568253,0.0,C1566790,0
mm_0102157,PubMedBERT,7,4,"{""C0317526"": 3, ""UMLS:C1502411"": 1, ""UMLS:C0752046"": 1, ""C1839576"": 2}",1.8423709931771084,0.6562657890890309,0.0,C0317526,1
mm_0102242,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0102242,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0102242,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0102605,BERT-base,6,2,"{""C1447749"": 2, ""C1739108"": 4}",0.9182958340544896,0.355245321275764,0.0,C1739108,0
mm_0102605,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0102605,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0102700,BERT-base,5,2,"{""C0040048"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0040048,0
mm_0102700,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0102700,PubMedBERT,5,2,"{""C1839576"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0103065,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0103065,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0103065,PubMedBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0103736,BERT-base,9,5,"{""C4318429"": 1, ""C3888046"": 1, ""C0082529"": 3, ""C0061355"": 2, ""C0059563"": 2}",2.197159723424149,0.693126721428565,0.0,C0082529,1
mm_0103736,BioBERT,9,5,"{""C1312419"": 1, ""UMLS:C1257990"": 1, ""C0013728"": 1, ""UMLS:C1707887"": 4, ""C0008396"": 2}",2.0588138903312014,0.6494834702380793,0.0,UMLS:C1707887,1
mm_0103736,PubMedBERT,9,2,"{""UMLS:C1257990"": 7, ""C1839576"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0103773,BERT-base,3,1,"{""C1431519"": 3}",-0.0,-0.0,0.0,C1431519,0
mm_0103773,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0103773,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0104295,BERT-base,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0104295,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0104295,PubMedBERT,3,1,"{""C0015131"": 3}",-0.0,-0.0,0.0,C0015131,0
mm_0104451,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0104451,BioBERT,7,2,"{""C1839576"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,C1839576,0
mm_0104451,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0104646,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0104646,BioBERT,5,2,"{""C1447749"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0104646,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0105117,BERT-base,8,3,"{""C0075128"": 4, ""UMLS:C1257990"": 2, ""C1312419"": 2}",1.5,0.5,0.0,C0075128,1
mm_0105117,BioBERT,8,1,"{""UMLS:C1707887"": 8}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0105117,PubMedBERT,8,1,"{""C1447749"": 8}",-0.0,-0.0,0.0,C1447749,0
mm_0106448,BERT-base,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0106448,BioBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0106448,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0108328,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0108328,BioBERT,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0108328,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0108371,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0108371,BioBERT,6,2,"{""C1312419"": 5, ""UMLS:C1707887"": 1}",0.6500224216483541,0.25146299858006066,0.0,C1312419,0
mm_0108371,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0108777,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0108777,BioBERT,7,2,"{""C1839576"": 6, ""UMLS:C0232772"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1839576,0
mm_0108777,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0108849,BERT-base,7,1,"{""C0169661"": 7}",-0.0,-0.0,0.0,C0169661,0
mm_0108849,BioBERT,7,1,"{""C1312419"": 7}",-0.0,-0.0,0.0,C1312419,0
mm_0108849,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0110256,BERT-base,7,1,"{""C2936621"": 7}",-0.0,-0.0,0.0,C2936621,0
mm_0110256,BioBERT,7,2,"{""C2936621"": 4, ""UMLS:C3808257"": 3}",0.9852281360342515,0.35094534299644053,0.0,C2936621,0
mm_0110256,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0110712,BERT-base,5,3,"{""C3888046"": 3, ""C0069676"": 1, ""UMLS:C1257990"": 1}",1.3709505944546687,0.5904362833084089,0.0,C3888046,1
mm_0110712,BioBERT,5,2,"{""C1312419"": 1, ""UMLS:C1257990"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0110712,PubMedBERT,5,3,"{""C1839576"": 3, ""C1447749"": 1, ""UMLS:C1257990"": 1}",1.3709505944546687,0.5904362833084089,0.0,C1839576,1
mm_0111188,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0111188,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0111188,PubMedBERT,5,2,"{""C1839576"": 4, ""C1447749"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1839576,0
mm_0111723,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0111723,BioBERT,5,2,"{""UMLS:C2919551"": 3, ""C1312419"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C2919551,0
mm_0111723,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0111876,BERT-base,5,1,"{""C0059563"": 5}",-0.0,-0.0,0.0,C0059563,0
mm_0111876,BioBERT,5,2,"{""C0265267"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0265267,0
mm_0111876,PubMedBERT,5,1,"{""C0015131"": 5}",-0.0,-0.0,0.0,C0015131,0
mm_0112227,BERT-base,7,4,"{""C2936621"": 3, ""C0872187"": 1, ""C0386482"": 1, ""UMLS:C0358514"": 2}",1.8423709931771084,0.6562657890890309,0.0,C2936621,1
mm_0112227,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0112227,PubMedBERT,7,2,"{""C1839576"": 1, ""C1447749"": 6}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0112233,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0112233,BioBERT,7,1,"{""UMLS:C1707887"": 7}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0112233,PubMedBERT,7,2,"{""C1839576"": 1, ""C1447749"": 6}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0112509,BERT-base,9,2,"{""C1258127"": 4, ""UMLS:C2350390"": 5}",0.9910760598382222,0.3126496871021503,0.0,UMLS:C2350390,0
mm_0112509,BioBERT,9,2,"{""C0008396"": 1, ""UMLS:C1707887"": 8}",0.5032583347756457,0.1587603285713901,0.0,UMLS:C1707887,0
mm_0112509,PubMedBERT,9,1,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0
mm_0112528,BERT-base,3,1,"{""UMLS:C1158849"": 3}",-0.0,-0.0,0.0,UMLS:C1158849,0
mm_0112528,BioBERT,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0112528,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0112789,BERT-base,7,2,"{""C1447749"": 5, ""C0265267"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0112789,BioBERT,7,2,"{""C0032914"": 5, ""C1861172"": 2}",0.863120568566631,0.30744974986419643,0.0,C0032914,0
mm_0112789,PubMedBERT,7,2,"{""C1447749"": 5, ""C1839576"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0112894,BERT-base,6,2,"{""UMLS:C0242193"": 2, ""UMLS:C1283169"": 4}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1283169,0
mm_0112894,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0112894,PubMedBERT,6,2,"{""C1447749"": 4, ""C1839576"": 2}",0.9182958340544896,0.355245321275764,0.0,C1447749,0
mm_0113609,BERT-base,6,2,"{""C1739108"": 4, ""C0019682"": 2}",0.9182958340544896,0.355245321275764,0.0,C1739108,0
mm_0113609,BioBERT,6,3,"{""C5392105"": 2, ""C1839576"": 2, ""C1447749"": 2}",1.584962500721156,0.6131471927654584,0.0,C5392105,1
mm_0113609,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0114471,BERT-base,4,1,"{""C0035321"": 4}",-0.0,-0.0,0.0,C0035321,0
mm_0114471,BioBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0114471,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0115142,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0115142,BioBERT,5,1,"{""C0265267"": 5}",-0.0,-0.0,0.0,C0265267,0
mm_0115142,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0116349,BERT-base,5,2,"{""UMLS:C1283169"": 3, ""C1431519"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1283169,0
mm_0116349,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0116349,PubMedBERT,5,2,"{""C1839576"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0116426,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0116426,BioBERT,6,1,"{""UMLS:C0919821"": 6}",-0.0,-0.0,0.0,UMLS:C0919821,0
mm_0116426,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0116620,BERT-base,5,1,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0116620,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0116620,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0117264,BERT-base,7,2,"{""UMLS:C1257990"": 4, ""UMLS:C0752046"": 3}",0.9852281360342515,0.35094534299644053,0.42857142857142855,UMLS:C1257990,0
mm_0117264,BioBERT,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0117264,PubMedBERT,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0117559,BERT-base,9,3,"{""C1868801"": 4, ""UMLS:C0242193"": 2, ""C1700928"": 3}",1.5304930567574826,0.4828168035714126,0.0,C1868801,0
mm_0117559,BioBERT,9,4,"{""C0920253"": 2, ""C0030201"": 3, ""UMLS:C1707887"": 2, ""C1700928"": 2}",1.974937501201927,0.6230234154761809,0.0,C0030201,1
mm_0117559,PubMedBERT,9,2,"{""C1839576"": 7, ""UMLS:C0241311"": 2}",0.7642045065086203,0.24107968048484052,0.2222222222222222,C1839576,0
mm_0119071,BERT-base,5,2,"{""C1447749"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0119071,BioBERT,5,3,"{""C5392105"": 1, ""C0265267"": 1, ""C0027609"": 3}",1.3709505944546687,0.5904362833084089,0.0,C0027609,1
mm_0119071,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0119329,BERT-base,5,1,"{""UMLS:C2919551"": 5}",-0.0,-0.0,1.0,UMLS:C2919551,0
mm_0119329,BioBERT,5,1,"{""UMLS:C2919551"": 5}",-0.0,-0.0,1.0,UMLS:C2919551,0
mm_0119329,PubMedBERT,5,1,"{""UMLS:C2919551"": 5}",-0.0,-0.0,1.0,UMLS:C2919551,0
mm_0119410,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0119410,BioBERT,5,2,"{""C1868801"": 4, ""C1447749"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1868801,0
mm_0119410,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0119805,BERT-base,5,1,"{""C0282597"": 5}",-0.0,-0.0,0.0,C0282597,0
mm_0119805,BioBERT,5,2,"{""UMLS:C1707887"": 4, ""C1447749"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1707887,0
mm_0119805,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0120160,BERT-base,6,1,"{""C0282597"": 6}",-0.0,-0.0,0.0,C0282597,0
mm_0120160,BioBERT,6,2,"{""UMLS:C1257990"": 5, ""C0059563"": 1}",0.6500224216483541,0.25146299858006066,0.0,UMLS:C1257990,0
mm_0120160,PubMedBERT,6,1,"{""C0015131"": 6}",-0.0,-0.0,0.0,C0015131,0
mm_0120224,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0120224,BioBERT,5,1,"{""C0317597"": 5}",-0.0,-0.0,0.0,C0317597,0
mm_0120224,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0120578,BERT-base,6,2,"{""UMLS:C0242193"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C0242193,0
mm_0120578,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0120578,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0121914,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0121914,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0121914,PubMedBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0123151,BERT-base,7,2,"{""UMLS:C0242193"": 4, ""UMLS:C1257990"": 3}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C0242193,0
mm_0123151,BioBERT,7,2,"{""C1839576"": 6, ""UMLS:C1707887"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1839576,0
mm_0123151,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0123559,BERT-base,3,1,"{""C3714500"": 3}",-0.0,-0.0,0.0,C3714500,0
mm_0123559,BioBERT,3,2,"{""C1868801"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0,C1868801,1
mm_0123559,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0123712,BERT-base,6,2,"{""UMLS:C1257990"": 4, ""C1312419"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1257990,0
mm_0123712,BioBERT,6,2,"{""UMLS:C1257990"": 4, ""C1312419"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1257990,0
mm_0123712,PubMedBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0123740,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0123740,BioBERT,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0123740,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0123877,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0123877,BioBERT,6,1,"{""C0018081"": 6}",-0.0,-0.0,0.0,C0018081,0
mm_0123877,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0123899,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0123899,BioBERT,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0,C1868801,0
mm_0123899,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0124157,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0124157,BioBERT,7,2,"{""C1447749"": 5, ""C1257738"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0124157,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0124433,BERT-base,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0124433,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0124433,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0124748,BERT-base,7,3,"{""UMLS:C1257990"": 4, ""C1839576"": 1, ""UMLS:C0444254"": 2}",1.3787834934861753,0.49113258984568253,0.0,UMLS:C1257990,0
mm_0124748,BioBERT,7,1,"{""UMLS:C2919551"": 7}",-0.0,-0.0,0.0,UMLS:C2919551,0
mm_0124748,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0124772,BERT-base,3,2,"{""UMLS:C0242193"": 1, ""UMLS:C0358514"": 2}",0.9182958340544896,0.579380164285695,0.0,UMLS:C0358514,1
mm_0124772,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0124772,PubMedBERT,3,2,"{""C1839576"": 1, ""UMLS:C0681906"": 2}",0.9182958340544896,0.579380164285695,0.0,UMLS:C0681906,1
mm_0124804,BERT-base,7,3,"{""C0203378"": 3, ""UMLS:C1707887"": 1, ""C0242913"": 3}",1.4488156357251847,0.516078542239789,0.0,C0203378,1
mm_0124804,BioBERT,7,3,"{""C0038441"": 3, ""UMLS:C1707887"": 2, ""UMLS:C1257990"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0038441,1
mm_0124804,PubMedBERT,7,1,"{""UMLS:C0681906"": 7}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0124847,BERT-base,5,1,"{""C0027609"": 5}",-0.0,-0.0,0.0,C0027609,0
mm_0124847,BioBERT,5,2,"{""C1447749"": 4, ""C0027609"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0124847,PubMedBERT,5,2,"{""C1447749"": 4, ""C1839576"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0124918,BERT-base,7,2,"{""C1447749"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.30744974986419643,0.0,C1447749,0
mm_0124918,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0124918,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0125021,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0125021,BioBERT,7,2,"{""C1370369"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,C1370369,0
mm_0125021,PubMedBERT,7,1,"{""C1999375"": 7}",-0.0,-0.0,0.0,C1999375,0
mm_0125530,BERT-base,8,2,"{""UMLS:C1257990"": 7, ""C0021665"": 1}",0.5435644431995964,0.1811881477331988,0.0,UMLS:C1257990,0
mm_0125530,BioBERT,8,1,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0125530,PubMedBERT,8,1,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0125540,BERT-base,7,1,"{""C0386482"": 7}",-0.0,-0.0,0.0,C0386482,0
mm_0125540,BioBERT,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0125540,PubMedBERT,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0125575,BERT-base,7,2,"{""UMLS:C1257990"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0125575,BioBERT,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,1.0,UMLS:C0358514,0
mm_0125575,PubMedBERT,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,1.0,UMLS:C0358514,0
mm_0125604,BERT-base,7,1,"{""C1312419"": 7}",-0.0,-0.0,0.0,C1312419,0
mm_0125604,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0125604,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0125831,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0125831,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0125831,PubMedBERT,7,2,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1839576,0
mm_0126004,BERT-base,7,1,"{""C4505290"": 7}",-0.0,-0.0,0.0,C4505290,0
mm_0126004,BioBERT,7,1,"{""C4505290"": 7}",-0.0,-0.0,0.0,C4505290,0
mm_0126004,PubMedBERT,7,1,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0
mm_0126513,BERT-base,5,1,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0126513,BioBERT,5,1,"{""C1999375"": 5}",-0.0,-0.0,0.0,C1999375,0
mm_0126513,PubMedBERT,5,1,"{""C0018966"": 5}",-0.0,-0.0,0.0,C0018966,0
mm_0127390,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0127390,BioBERT,6,1,"{""C1955876"": 6}",-0.0,-0.0,0.0,C1955876,0
mm_0127390,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0127475,BERT-base,8,2,"{""C4318429"": 7, ""UMLS:C0282498"": 1}",0.5435644431995964,0.1811881477331988,0.125,C4318429,0
